phi [°]		h [mT]		t [s]				Sij [dB/mm]
-76.50		-48.00		1.7360178970917077440922556e-09	-2.37621103945928657807940e+00
-76.50		-46.00		1.7539149888143024497024771e-09	-2.85770770585941935593155e+00
-76.50		-44.00		1.7628635346755998025075878e-09	-3.38869574075668822388252e+00
-76.50		-42.00		1.6107382550335448048207053e-09	-3.90811484281198984191974e+00
-76.50		-40.00		1.7404921700223564204948110e-09	-4.32058966555715784352287e+00
-76.50		-38.00		1.8612975391498706833638059e-09	-4.55883000168205310131953e+00
-76.50		-36.00		1.8702460850111682429640697e-09	-4.53674864170257041706691e+00
-76.50		-34.00		1.7091722595078156856769234e-09	-4.25726514393776067635144e+00
-76.50		-32.00		1.8568232662192220069612505e-09	-3.77810484503604904205076e+00
-76.50		-30.00		1.8747203579418169193666251e-09	-3.20547736999602639329510e+00
-76.50		-28.00		1.8747203579418169193666251e-09	-2.65013732175782612543458e+00
-76.50		-26.00		1.9507829977628444182100663e-09	-2.18808533417513428886991e+00
-76.50		-24.00		1.9776286353467364766253985e-09	-1.82515181621257216448839e+00
-76.50		-22.00		1.8791946308724655957691805e-09	-1.52686782622797911912471e+00
-76.50		-20.00		1.9552572706934930946126217e-09	-1.27198980448224441275329e+00
-76.50		-18.00		1.9821029082773851530279539e-09	-1.04604473682110632459796e+00
-76.50		-16.00		1.8836689038031142721717358e-09	-8.67364991315051403475422e-01
-76.50		-14.00		2.0805369127516560338841720e-09	-7.41922722375785048676278e-01
-76.50		-12.00		1.9821029082773851530279539e-09	-6.27622713356514649873930e-01
-76.50		-10.00		1.9821029082773851530279539e-09	-5.27713021672196469502580e-01
-76.50		-8.00		1.9463087248321957418075110e-09	-4.24221143799085209646904e-01
-76.50		-6.00		1.9821029082773851530279539e-09	-3.12375607918341902102810e-01
-76.50		-4.00		1.8836689038031142721717358e-09	-2.06138147031555696298000e-01
-76.50		-2.00		1.7539149888143024497024771e-09	-7.57198238938092266225866e-02
-76.50		0.00		6.9798657718120933862785231e-10	-1.52788218940722697603007e-01
-76.50		2.00		1.7539149888143024497024771e-09	-8.59177440992874852376815e-02
-76.50		4.00		1.8881431767337629485742912e-09	-2.33814980112947712331817e-01
-76.50		6.00		1.9821029082773851530279539e-09	-3.54096913942834656818803e-01
-76.50		8.00		1.8836689038031142721717358e-09	-4.85748288432228447764061e-01
-76.50		10.00		1.8836689038031142721717358e-09	-5.99409608828124218504740e-01
-76.50		12.00		1.9865771812080338294305093e-09	-7.11561136759315537858583e-01
-76.50		14.00		2.0805369127516560338841720e-09	-8.41307733539082946983001e-01
-76.50		16.00		1.8836689038031142721717358e-09	-9.84341720449076085230899e-01
-76.50		18.00		1.9865771812080338294305093e-09	-1.18667950627258722562374e+00
-76.50		20.00		1.9507829977628444182100663e-09	-1.44342330925225859061811e+00
-76.50		22.00		1.8836689038031142721717358e-09	-1.73221807850460951527793e+00
-76.50		24.00		1.9821029082773851530279539e-09	-2.07125152509247456578123e+00
-76.50		26.00		1.8434004474272759777535844e-09	-2.47349786223706802346101e+00
-76.50		28.00		1.7718120805368971553126985e-09	-3.01208258404930617757600e+00
-76.50		30.00		1.8747203579418169193666251e-09	-3.63838282065957674404899e+00
-76.50		32.00		1.8568232662192220069612505e-09	-4.28815981824471137429100e+00
-76.50		34.00		1.6644295302013289216513697e-09	-4.83227342774699319960519e+00
-76.50		36.00		1.8702460850111682429640697e-09	-5.14948622554431079123560e+00
-76.50		38.00		1.8612975391498706833638059e-09	-5.17495214977925588328844e+00
-76.50		40.00		1.7404921700223564204948110e-09	-4.90491902077343855381741e+00
-76.50		42.00		1.6062639821028961284181499e-09	-4.43702487110973819994797e+00
-76.50		44.00		1.7628635346755998025075878e-09	-3.84699987359608375214748e+00
-76.50		46.00		1.7583892617449511261050324e-09	-3.24347218336974885133372e+00
